html_path,html_title,md_match_count,best_score,match_type,best_md_path,best_md_title,all_matches
subdomains\media\index.html,"Theophysics Media — Images, Diagrams & Slide Decks",10,80,contains-title,\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Physics.md,Physics,80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Physics.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Physics-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\theophysics.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Physics-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\theophysics.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Archive\Theophysics_Case_for_Christ\Physics.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Physics-.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\theophysics.md
subdomains\podcast\index.html,"The Theophysics Podcast — Physics, Theology & the Coherence Equation",30,80,contains-title,\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence.md,Coherence,80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence.md; 80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Physics.md; 80:\\192.168.2.50\z obsidian\07_PRODUCTION_CANONICAL\log.md; 80:\\192.168.2.50\z obsidian\_ _ Templeton\log.md; 80:\\192.168.2.50\z obsidian\_ Theophysics_Case_for_Christ\_CONCEPTS\Coherence.md; 80:\\192.168.2.50\z obsidian\_ Theophysics_Case_for_Christ\log.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Coherence-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Physics-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\THEOLOGY-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\theophysics.md
subdomains\proof-explorer\index.html,Proof Explorer — Theophysics,0,,,,,
subdomains\proof-explorer\mda-grades.html,MDA Grade Registry — Proof Explorer,0,,,,,
subdomains\proof-explorer\mda-proof-packet.html,Moral Decline of America — Series Proof Packet,0,,,,,
subdomains\proof-explorer\mda-scorecards\PI_MDA-001-story-introduction.html,Paper Intelligence: MDA-001-story-introduction,8,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Intr.md,Intr,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Intr.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Intr.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\01.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\Introduction.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Intr.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-002-samuel-1900.html,Paper Intelligence: MDA-002-samuel-1900,7,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md,9,80:\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\02.md; 80:\\192.168.2.50\z obsidian\Production Vault\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-003-measuring-moral-health.html,Paper Intelligence: MDA-003-measuring-moral-health,7,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Mea.md,Mea,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Mea.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Mea.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\03.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Mea.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-004-facts-framework.html,Paper Intelligence: MDA-004-facts-framework,9,80,contains-title,\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\FRAMEWORK.md,FRAMEWORK,80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\FRAMEWORK.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Framework.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Framework.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Archive\Theophysics_Case_for_Christ\FRAMEWORK.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\04.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Framework.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-005-empirical-evidence.html,Paper Intelligence: MDA-005-empirical-evidence,5,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md,Paper-,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\05.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Evidence.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-006-research-method.html,Paper Intelligence: MDA-006-research-method,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md,Paper-,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\06.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-007-nine-domains.html,Paper Intelligence: MDA-007-nine-domains,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md,Paper-,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\07.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-008-henry-1926.html,Paper Intelligence: MDA-008-henry-1926,7,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md,9,80:\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\08.md; 80:\\192.168.2.50\z obsidian\Production Vault\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-009-the-1900-baseline.html,Paper Intelligence: MDA-009-the-1900-baseline,9,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md,9,80:\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\_ARCHIVE\The..md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\09.md; 80:\\192.168.2.50\z obsidian\Production Vault\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-010-pre-modern-baseline.html,Paper Intelligence: MDA-010-pre-modern-baseline,6,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md,Paper-,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\C4C-wiki\raw\10-Theophysics-Bridge__Overview.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\01.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\10.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-011-collective-security-1930.html,Paper Intelligence: MDA-011-collective-security-1930,8,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md,9,80:\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\01.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\11.md; 80:\\192.168.2.50\z obsidian\Production Vault\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-012-william-1950.html,Paper Intelligence: MDA-012-william-1950,7,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md,9,80:\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\01.md; 80:\\192.168.2.50\z obsidian\Production Vault\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-013-peak-coherence-1940.html,Paper Intelligence: MDA-013-peak-coherence-1940,19,80,contains-title,\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence.md,Coherence,80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence.md; 80:\\192.168.2.50\z obsidian\_ Theophysics_Case_for_Christ\_CONCEPTS\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Coherence-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\04_ANALYTICS\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Canonical_Global_Analytics\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Global_Analytics\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Obsidian Data Analytics\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\08_RESEARCH_TOOLKIT\9.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-014-fissure-1950.html,Paper Intelligence: MDA-014-fissure-1950,7,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md,9,80:\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\01.md; 80:\\192.168.2.50\z obsidian\Production Vault\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-015-long-decline.html,Paper Intelligence: MDA-015-long-decline,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md,Paper-,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\01.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-016-thomas-1974.html,Paper Intelligence: MDA-016-thomas-1974,7,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md,9,80:\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\01.md; 80:\\192.168.2.50\z obsidian\Production Vault\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-017-unraveling-1960.html,Paper Intelligence: MDA-017-unraveling-1960,7,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md,9,80:\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\01.md; 80:\\192.168.2.50\z obsidian\Production Vault\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-018-great-decoupling-1968.html,Paper Intelligence: MDA-018-great-decoupling-1968,7,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md,9,80:\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\01.md; 80:\\192.168.2.50\z obsidian\Production Vault\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-019-current-state-2024.html,Paper Intelligence: MDA-019-current-state-2024,8,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md,9,80:\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\01.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\02.md; 80:\\192.168.2.50\z obsidian\Production Vault\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-020-phase-transition.html,Paper Intelligence: MDA-020-phase-transition,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md,Paper-,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\02.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-021-anatomy-of-phase-transition.html,Paper Intelligence: MDA-021-anatomy-of-phase-transition,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md,Paper-,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\02.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-022-cascade.html,Paper Intelligence: MDA-022-cascade,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md,Paper-,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\02.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-023-coherence-cascade.html,Paper Intelligence: MDA-023-coherence-cascade,16,80,contains-title,\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence.md,Coherence,80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Coherence.md; 80:\\192.168.2.50\z obsidian\_ Theophysics_Case_for_Christ\_CONCEPTS\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Coherence-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\04_ANALYTICS\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Canonical_Global_Analytics\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Global_Analytics\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Obsidian Data Analytics\Coherence.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Coherence-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-024-semantic-collapse.html,Paper Intelligence: MDA-024-semantic-collapse,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md,Paper-,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\02.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-025-cognitive-decline.html,Paper Intelligence: MDA-025-cognitive-decline,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md,Paper-,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\02.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-026-spiritual-collapse.html,Paper Intelligence: MDA-026-spiritual-collapse,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md,Paper-,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\02.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-027-signal-went-dark.html,Paper Intelligence: MDA-027-signal-went-dark,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md,Paper-,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\02.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-028-phantom-money.html,Paper Intelligence: MDA-028-phantom-money,4,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md,Paper-,80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\02.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-029-observer-collapsed.html,Paper Intelligence: MDA-029-observer-collapsed,12,80,contains-title,\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Observer.md,Observer,80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Observer.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Observer.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Observer.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Archive\Theophysics_Case_for_Christ\Observer.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\02.md; 80:\\192.168.2.50\z obsidian\Production Vault\08_RESEARCH_TOOLKIT\9.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-030-trinity-mechanism.html,Paper Intelligence: MDA-030-trinity-mechanism,17,80,contains-title,\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Trinity.md,Trinity,80:\\192.168.2.50\z obsidian\00_Canonical_PRODUCTION_v1.0\Glossary\Trinity.md; 80:\\192.168.2.50\z obsidian\07_PRODUCTION_CANONICAL\concepts\Trinity-Mechanism.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Trinity.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\04_ANALYTICS\Trinity.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Canonical_Global_Analytics\Trinity.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Global_Analytics\Trinity.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v4 Data Vault\Obsidian Data Analytics\Trinity.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Trinity.md
subdomains\proof-explorer\mda-scorecards\PI_MDA-031-jacob-1998.html,Paper Intelligence: MDA-031-jacob-1998,8,80,contains-title,\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md,9,80:\\192.168.2.50\z obsidian\_Theophysics_v3\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v3\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\_Theophysics_v5\99_TAG_NOTES\Paper-.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\03.md; 80:\\192.168.2.50\z obsidian\Opus\New Folder\031.md; 80:\\192.168.2.50\z obsidian\Production Vault\08_RESEARCH_TOOLKIT\9.md; 80:\\192.168.2.50\z obsidian\Production Vault\99_TAG_NOTES\Paper-.md
